	dHEP_520_A_NT	dHEP_550_A_NT	F_F_158_NC_NT	dHEP_549_A_NT	F_F_503_A_NT	dHEP_165_NC_NT	F_F_595_A_NT	F_F_523_A_NT	F_F_157_NC_NT	dHEP_518_A_NT	dHEP_164_NC_NT	dHEP_155_NC_NT	F_F_159_NC_NT	F_F_581_A_NT
Tmco3	2.83510560795	3.01732419184	2.63010782635	2.67299163222	2.9960067346	2.96185925808	3.0406411114	3.03434606168	3.18169870032	3.22450317549	2.95387912491	2.64072103466	2.751244945	3.10678274829
Prr3	2.74022348774	2.12417952834	1.86236851869	2.86184844968	2.58881281331	2.2730351584	2.70326006649	2.63330590749	2.89810131625	2.87936768945	2.66467578605	2.17999144469	2.51553462322	2.18450504372
Ptov1	3.98839993485	3.96440142152	4.29695562873	4.22061747786	4.41212762499	4.0622930968	4.10597782182	4.21445593441	4.39774937701	4.35141981154	3.93249732546	3.83221097529	3.93994279257	4.08246301586
Mesdc2	4.3460571668	4.32972211192	4.45689137298	4.81918198487	4.17302116083	4.2889613993	4.9832051063	4.44861854835	4.09008808022	4.32812580657	4.71989551885	4.5413706903	4.26427738516	4.66306962093
Dcun1d2	4.01425290083	3.902219427	3.68680456184	4.23763414856	3.81045108145	3.84961799351	4.08558851745	3.9288907636	3.96497615997	4.13262107449	4.30846526006	3.99345517633	3.83436904033	3.93452679071
Parp12	5.28656978718	5.06668770608	5.7588752995	4.92886206373	5.47405403141	5.40311370613	5.00208470015	5.76459737691	5.20308125687	5.20129578433	5.10195279607	5.42716696696	5.28639254655	5.36559647119
Gdf15	2.27980608496	3.87765388169	3.27149315912	3.61640810386	5.23002774034	3.09385480389	4.17703742478	4.5736545942	4.69185293651	4.56957335019	1.70578098938	4.6118923816	2.63645940548	4.76778510105
Rpf2	2.50064805473	3.10169415591	2.3016131475	2.94774852308	2.58805866011	2.61157796714	3.46931047627	2.60417946121	2.64555928423	2.24280399224	2.978240408	2.81640071083	2.8763517315	2.61709074421
Grtp1	3.60390201653	3.79043146958	3.43259845967	3.75629427892	3.57384480089	3.28551409768	4.2940049198	3.42668357785	3.84991778274	3.7784387806	3.92701508465	3.49332351589	3.92167572201	3.69351869121
Tbkbp1	2.09488836904	1.83470173651	1.6865306584	2.28130462022	2.31935550419	1.35951467913	1.81010934525	2.54617385778	1.82243704632	2.44601831189	1.37979467792	1.75059865244	1.62919140502	1.79281803172
Jarid2	4.38691497821	4.05822612734	4.05163489449	4.25795413294	4.48295565972	4.28205853905	4.27343137984	4.46044398375	4.31182188706	4.63569860848	4.32015997808	4.35150269703	3.99701426588	4.06080731949
Tbc1d17	4.7183790987	5.02561176308	4.90827071932	4.60323271511	4.80031263466	4.80937614631	4.64575331174	4.68535786516	4.70996231706	4.82169197855	4.91829786755	4.79090664109	4.89919170786	4.9715399814
C1s1	9.09200897016	8.89690981407	8.82348933324	9.01522112121	9.24327951918	8.94585910053	8.9602708456	9.098639213	9.05317804895	8.92009428899	8.99401718286	8.9296106711	9.20343208708	8.90230894878
Mfsd4b1	5.95728465465	5.7573387392	5.64895082272	5.57546330899	5.57515358375	5.80574684384	5.77431580175	5.36923336846	5.63980842019	5.66585102732	5.79684368942	5.60246427056	5.84450916902	5.6688324961
Fchsd1	0.486806455876	0.943970440199	1.42714402958	0.467316605831	0.546349414026	0.467628508133	-0.247594492152	0.796824539153	1.39581157276	0.348887631671	0.439500924044	0.538811042468	0.84331621037	1.48570382097
Armc10	2.94562283816	2.82675298339	3.23449895164	3.02882013373	2.8463706557	2.6334374011	2.75922817625	2.92183711872	2.67043395287	2.91022865315	2.7769420183	2.98938551202	2.85158382635	3.27729913939
Car14	4.99148314903	5.37980114306	5.13392571709	5.56228816782	5.99091635117	5.59501895472	4.77731448457	4.77151207485	5.05877658549	5.4611293178	5.06789621493	5.06740089368	5.4426953649	5.59596921668
C1rl	6.77286393713	6.65726381327	6.87109218776	6.82089032733	6.81700307019	6.81237364384	6.73732991409	6.53922109713	7.03548516889	6.68839271978	6.85894871044	6.83975778435	6.98745409686	6.76652197967
Mfsd4b5	0.764922955086	-0.0713963872086	0.8157093175	0.96136052066	-0.174913572184	-0.105699292105	1.31499400094	-0.717748633677	0.948189864414	-0.272115607546	0.0679908003056	-0.509207730544	1.0659239754	0.411444653412
Rgs4	-0.0205888483815	1.47665421582	0.874603006553	1.39576334481	2.42870290038	1.68667942238	0.984787876666	1.80920826361	0.658050228418	1.57680491943	0.957968012978	1.4044230113	0.614544629053	0.697059048911
Cbfa2t2	4.3746771047	4.2558103363	4.3536610688	4.17810082525	4.44316245316	4.55989347711	4.08393540461	4.30590877344	4.6985194661	4.50285495797	4.39107863822	4.31385442387	4.31964236385	4.18112133861
Osbpl7	1.24689146248	0.881495947988	1.40689225612	1.00497339177	1.00309615939	1.13274381728	-0.204245947724	1.41003100441	0.323631189347	1.23062927829	0.515449777277	1.82556071012	1.02220259797	0.955371044502
Zfp280d	4.40194318744	4.25468505839	4.044528008	4.10931005159	4.15403805746	4.23993306337	4.26303353274	3.85472292286	4.43306443043	4.13914911748	4.33070989742	4.08783400011	4.51356238089	4.12529604594
Ubn2	6.08908125574	5.95702857916	6.01801456676	6.08113339325	6.31315108913	6.31923425989	5.96843357298	6.0390327907	6.47203481977	6.19964158581	6.37386440866	6.16413857861	6.26101296934	5.93120867848
Atf5	5.04951420209	5.69421263108	6.28231831221	5.76431863642	5.99989250939	5.56930829633	5.71705707617	5.97894144099	6.37881929715	5.63740574898	5.52556397041	5.95325667256	5.48028168675	6.73464799036
Tmc3	1.20180357295	1.73629803245	2.60191843069	2.14247691552	2.78072731131	0.436135960729	2.09182962723	2.05445947545	0.844463352648	0.839839325259	0.42775571637	1.19420530391	-0.0137542798102	1.65399032702
Srd5a2	-0.0205888483815	0.456190113255	0.668152129086	-1.02744808592	-0.145767226525	0.436135960729	-0.0932146353348	-0.306268953811	-0.11246792546	0.902575080607	0.515449777277	0.651062978885	0.0442289042962	0.153916723884
Pcid2	3.5203384923	3.05673173995	3.53259862439	3.68013693984	3.52444256081	3.29487155731	3.61656612951	3.68273545496	3.70503495197	3.61411685007	3.23027296191	3.20126006145	3.26484027828	3.32832314241
BC028528	0.3538066664	-0.290425650945	-0.930189401436	0.206886007662	0.375064936777	-0.124653617833	-0.204245947724	1.06234420838	0.323631189347	-0.404086257627	-0.0150649394219	-0.102485499477	-0.0459689046753	0.450898461641
Inip	2.19030793412	2.29269138097	2.27756767353	2.30753616179	1.74006175356	2.17806780779	2.53560215498	2.70039477647	2.10384998147	2.14240209528	2.14891079569	2.15113658202	2.29445553383	2.1226657899
Cul7	3.12539045744	3.30487385393	4.04666375234	3.0128067599	3.36552479115	3.587031734	2.9865585204	3.55185943558	3.4795493328	3.72085128904	3.19779257534	3.66643820477	3.5398465506	3.73288993017
Ranbp9	4.90702672045	4.81044075478	4.78025342019	4.89392765236	5.37842185192	4.70676800431	5.0466550071	5.28989318804	5.3192336831	5.26833908434	4.81151179419	4.78335778812	4.92006852749	4.9873562315
Ciart	4.15821430441	4.36856624795	-1.44732508833	5.30265394041	2.76529904505	4.15935554753	3.94306075106	3.38592677024	3.70093604127	4.77215251775	3.66883941099	0.379760957067	2.62188660439	3.52845944494
Fndc4	4.30400843328	4.24278647515	4.96958969819	4.51029977638	4.51802289062	4.55256955541	4.62560361212	4.01832832785	4.58470407885	4.32240081874	4.67091672603	4.75779415384	4.60901352308	4.54623414666
Efl1	4.22170313039	3.81474713013	3.94117062349	4.0405973015	4.0136654011	3.98329642874	3.79214279872	3.94165855963	4.35081601867	4.12606335847	4.02770908427	3.62506777035	4.19705147805	3.91641741016
Ift172	4.66539281707	4.5043266343	4.23761829348	4.3491706505	4.47277787472	4.58658358767	4.73121380008	4.21729300225	4.49006720471	4.72085128904	4.59855401992	4.51330180802	4.46540118975	4.30772205996
Rad9b	1.27371875508	1.11976244867	1.49794965961	0.371101290572	1.58352544337	1.38808383132	0.974118134123	1.77046748085	1.54906708339	1.39587355833	1.04971574191	1.78669165501	1.61071198441	1.09673950742
Susd4	5.07158099555	5.08012384549	3.14430114267	5.59925652047	5.33769808431	5.13082406312	5.05728486752	3.41862380805	5.60581310544	4.78469777107	5.25102749732	4.62768847051	5.82081147756	3.67209213339
Susd1	3.83554844676	3.65333658343	3.42166889952	3.79389106557	3.02415777492	3.3529420252	3.6557236005	3.45059619779	3.09468998218	3.66539884269	3.00483461802	3.25648958217	3.06053071663	3.61334834252
Pptc7	4.7038593171	5.16068270399	4.23037106602	5.91293225477	5.02370468359	5.44836554287	4.83387412688	4.45867633594	5.69824734791	5.23648596444	5.48922587168	4.99568860799	5.29475414999	4.73323481675
Pln	3.67985086976	3.44064926236	2.97520694749	3.5074737323	3.91187139934	3.45467191217	2.96567905372	2.85173288026	4.01438835409	3.76203717366	2.76142901893	3.87492678744	3.37921315201	2.2438022274
Akap12	3.26344263875	3.23979643254	3.46489895158	3.70787714987	3.2315376254	3.15558379364	4.08558851745	3.69038760311	3.11295218857	2.79919734076	3.20159111237	3.42264676992	3.3172473987	4.77114802808
Colec10	5.4497310864	5.8996073228	5.60554481309	5.41850730046	5.57026934667	5.76179034707	5.09294546884	5.61744368312	5.45649409657	5.49646281111	5.7269013358	6.27248694816	5.50465377257	5.40075909622
Tctn1	1.3815673596	1.48273726787	2.23174834062	1.18497976369	1.63225846402	1.4826390635	0.81239299439	1.85913684424	1.66747153902	1.44517561616	1.62408145378	1.68769190088	1.605980863	1.86232470737
Cep85l	5.67470389662	5.85144881135	5.22667096151	6.10651141824	5.58923685131	5.98010108958	5.76384480432	4.58089523695	6.4484268153	5.79610253434	5.89627156122	5.86274272619	5.89085897509	4.88416849332
Capn8	3.07627269087	4.16295745137	-1.44732508833	4.31725131663	3.78599803772	3.17061200287	5.11912412134	2.3225478365	3.05745707598	2.6241106342	4.01468240397	2.59859555899	3.02774078151	1.25345239744
Fam65a	2.8318539632	2.42493917927	2.99008022397	2.82600325073	3.24356015365	2.49701820288	2.55277729878	3.38592677024	2.99974157813	3.54274308335	2.40995664843	2.28996428672	2.4836505622	2.71812066444
Samd10	-0.13162016077	0.0817945984739	0.874603006553	0.870672300062	-0.0254729928071	-0.0295276116198	0.281180879447	0.224245762888	0.192386656069	-0.259696348291	0.274441677773	0.379760957067	0.357386789556	0.907276756301
Gng10	-0.739852440814	2.06837408271	-0.521325669778	1.98885372641	-1.64430038809	-4.4218450344	-0.338406295565	2.00191499387	1.29192232962	1.58868217314	0.875057442806	1.1862628023	0.85930745179	-0.366557050385
Dock10	4.28791873074	4.45876405692	4.24383681622	4.3107818213	4.11530566298	3.73297307465	4.16591833282	4.90606980286	3.63927302139	4.04495375516	4.12789301442	4.55795357449	3.92761274702	4.2462208282
Phrf1	4.68600309674	4.57720551422	4.93157181868	4.87725495045	4.91375358492	4.7202620229	4.9832051063	4.84423054904	4.85263728409	4.74244892354	4.81313032592	4.63291563217	4.71922360588	4.67029213935
Mcl1	6.94177165528	7.0526993678	6.77667658586	6.84235603718	6.98843585268	7.044231427	7.3531028698	6.98016045985	7.05568798313	6.93529495726	6.81077721001	6.47815611919	6.97173753098	7.15938087561
Nfe2l1	7.01690726439	6.97121405786	7.28323939506	6.88544125031	6.9902208143	6.83495335168	6.87939293153	7.06393408333	7.18970057255	7.24696543355	6.82670322609	6.92532464014	7.05681112112	7.05564561438
Rassf7	3.75979902608	3.67120300423	3.94117062349	3.5952693368	3.16987460552	4.36931785416	3.49619377042	3.57908848025	3.56162046573	3.8597388827	3.87029249464	3.52740451113	3.68983275636	3.91033008028
Ensa	5.11478792648	5.23829908415	5.21405715403	5.21182496221	5.25399830284	5.39673714308	5.22737701199	5.20680062843	5.1642038883	5.08100155062	5.2758072198	5.22048462871	5.06457754969	5.28319974083
Med30	1.93876916712	1.70194652766	1.89054455042	1.85297029833	1.74006175356	2.05388839657	1.52693729385	1.68031053043	1.82243704632	1.65176697711	2.28532999392	2.15113658202	2.27595919021	2.18450504372
Tm6sf1	2.66447916693	2.43668552539	2.22798903586	2.93451192733	2.36475444403	2.19227583439	2.39278457631	3.48966727109	1.89725862053	2.70254417574	2.34441458337	2.37577560912	1.92345939631	2.60039983424
Polr3k	3.65497620112	3.52166395073	3.76212827729	3.65777853828	3.76946267	4.04983017999	3.59898108871	3.6006216418	3.62661772058	3.53286157184	3.97488139591	4.18355805971	3.97997436258	3.52845944494
Degs1	6.02299545056	6.21641105972	6.32159436769	6.12322235844	5.89577289578	6.34881885852	6.0951452584	6.07005744911	5.94854581547	5.93763737544	6.31419156903	6.3411607528	6.1438556542	6.37722893807
Lrrc56	2.50064805473	1.83470173651	2.371434597	2.14247691552	1.90052642575	2.47297272891	1.92008218728	2.11875263404	1.82243704632	2.16816519134	2.02446342476	1.63030441872	2.40071422122	1.87012375788
Akr1d1	7.18994721527	6.21336579201	7.64982917589	6.70602951456	7.163956253	7.54790121642	5.1133475569	6.63363669903	7.48700740496	7.60094726532	6.98033582601	7.41166413224	7.36479016342	6.42817838514
Ctss	5.43519499324	5.84359204562	5.42850957161	5.74793772656	5.12671042625	4.98542272985	5.84102226742	6.32200780466	4.55161329238	5.32955351083	5.28397343995	5.55382568887	4.90220989942	5.65307924708
Pold1	1.6674671453	1.6667570992	2.32526441556	1.39576334481	2.27318532276	2.39833392802	1.75181070469	2.5898952352	1.73080657085	1.8237196599	2.26347055995	2.15113658202	1.37487421628	2.16418505934
Fam103a1	4.27366428806	3.94976425671	3.850110915	4.28922428352	3.82748465806	4.13519738087	3.84956049597	3.80098493835	4.22263864415	3.7235470221	4.33705534303	4.10794420787	4.26216457779	3.70207147586
Creb3l2	4.31992067225	4.55812827702	4.50428342756	4.81461649043	5.08722713994	4.99811514345	4.86785985276	5.29088696982	5.72339671871	4.70773578925	5.25933478538	4.88152952226	5.22504222188	5.0147376708
Rnh1	6.3634353676	6.24651533491	6.10128278629	6.24698301512	6.20795495094	6.27772741889	6.31113851291	6.25002420408	6.12312399363	6.31304898567	6.22227782338	6.32025176304	6.20379448818	6.2684027389
Ric1	6.51856996273	6.2103140827	6.22431425795	6.29366006292	6.0780246469	6.09286901974	6.08779954477	6.0375336407	6.29492481778	6.4308005666	6.00894603442	6.04436149319	6.16536992632	6.2187749458
Herc1	7.21182319545	7.40431033831	7.48552612697	7.3678250809	7.35185208085	7.20142377441	7.15481130424	7.14338412238	7.36298895451	7.19578744417	7.28785656432	7.44403728697	7.35453046262	7.36013572101
Lpar1	-0.13162016077	1.10826680984	0.592203275853	0.642403312389	1.11203053094	0.863557184464	1.03454091186	0.0681265609704	0.323631189347	0.205967224057	-0.0150649394219	0.475976272327	0.0442289042962	0.450898461641
Arfrp1	3.34864496128	3.21565034521	3.67276875716	3.57381622713	3.2315376254	3.46006425465	3.30701966486	3.34398500716	3.45112092447	3.54274308335	3.2557408321	2.87880405472	3.37704531533	3.1126268533
Trps1	1.82443649164	1.95626371639	2.39397716565	2.14247691552	1.86982962853	1.95319439695	2.09441236784	3.19150897648	2.3392280444	2.2668494662	2.17256206375	2.26324694834	1.7140803026	2.01331839371
Pak1ip1	5.24264035266	5.17390178328	4.62830261648	5.03472073517	4.94353931471	4.86124331863	5.27731133299	4.84121865851	4.97249674194	4.95346574699	4.90070380753	4.74819215473	4.72928558974	5.17565024583
Rtel1	4.09796776197	3.9305334413	4.33985195179	3.91826175858	3.97812924387	3.94884237241	3.71031857577	4.06037706137	4.06216407866	4.12606335847	3.92701508465	4.22568353538	4.12136830228	3.8795020902
Atp5j2	6.03429177817	6.12375789158	5.93829768187	6.10651141824	5.96275723025	6.14895940333	6.16800970072	5.72919204078	6.12312399363	6.11699755003	6.10886484303	5.9532775662	6.14130334033	6.01684980694
Hoxb4	1.63391458559	1.55572578681	1.11067036479	0.798522514306	1.11203053094	1.5554348891	0.933257576026	1.65308906169	0.554956735453	1.37035404196	0.84475740253	1.30313967546	1.33968478782	1.53242834714
Josd2	4.24966321173	4.10498422585	4.55016805606	4.13882913851	4.50809035541	4.5468217588	4.48951976449	4.2357597509	4.46895421756	4.55500054911	4.37725248336	4.33235159668	4.35077396648	4.25585488765
Mapkap1	5.33696315624	5.45490141729	5.26997052569	5.49753875425	5.5340188204	5.39673714308	5.47720331759	5.38489295074	5.47072548241	5.3772734559	5.35028543576	5.44213281735	5.46642112266	5.37888308888
Taf5l	3.70430391348	3.65333658343	3.87058994405	3.96844751575	3.99955580168	3.96401736624	4.16032648457	3.841098052	3.79442267015	3.63800507586	4.09732629812	3.97710718224	3.53316451724	3.860684062
Dsel	0.433977015084	0.753171851013	1.26539295959	1.00497339177	0.822523913748	0.707437982546	0.706486714179	0.553553388141	0.754265543677	0.774250983632	1.11269060778	1.2497004165	0.727755239501	0.857523721104
Aspdh	6.05820439811	6.10908629014	6.22116598602	6.23165317151	6.10133471033	6.31032239126	6.11117536822	5.63667990199	6.37466276063	6.17214943867	6.30351971239	6.13003478392	6.34135360818	5.93677456324
Gmeb2	3.77527043484	3.387603028	4.19973353348	3.584582658	3.83449655541	3.94884237241	3.64775288939	3.94165855963	4.25539645359	3.7784387806	3.7259025853	4.049256968	4.11617874618	3.84800094699
Golga4	7.04669611093	7.07468049684	6.97660784908	7.00647541694	7.16632650826	6.9731534801	7.28856862484	6.9504202472	7.23834128941	7.21023612978	7.14853815071	7.09116092146	7.17881079631	7.08701719882
Fam63a	6.43666737329	6.28299279754	6.57659556028	6.29183811534	6.44980648516	6.25224127918	6.39174696218	6.34811778687	6.27634964996	6.49678055035	6.13448649612	6.26162806464	6.30746822385	6.32618705986
Atp5l	1.20911299982	1.31149644667	1.36733926059	0.516722532124	0.333373337798	1.56274431596	-1.33967348497	-0.0539609545703	1.51980029004	-4.65201377107	1.42696929223	1.24315262142	2.08453689295	0.43266617307
Pbx3	1.85388026953	1.05482755087	1.491274367	1.74193898594	1.30795074092	1.76797952448	1.30164498201	1.75902250644	2.06685577398	1.94789907112	1.37979467792	1.2497004165	1.89465254825	1.50036713791
Bud31	4.77561664011	4.69261712825	4.63067742367	4.93787446245	4.72860209678	4.80702174513	5.11802835243	4.63396741473	4.75391646232	4.52490734057	4.86504006825	4.67791361386	4.80696426828	4.66820132885
Pkhd1l1	-0.868585754936	1.15979711048	-0.224932666998	0.0366822515012	0.188651812546	0.532351275988	0.437300081364	-0.537594499918	-0.499491048569	-0.0081575812955	-0.522024928142	0.651062978885	-0.607847792283	1.0907228974
Akap2	4.02878376509	4.13709310401	3.77901217121	3.84922512089	4.62666927933	4.05866245558	4.26204182829	4.91297128722	4.13044836087	3.80109220932	4.0597702935	4.36927584573	4.06004433295	4.30804622467
Wdr26	6.77858482334	6.69595910331	6.97754102831	6.99340561638	7.11407835959	6.72980579557	6.57551804985	6.78237207864	7.39486035138	6.91451601155	6.8725505872	6.83296062199	6.97675685279	6.68150543255
Nudcd1	3.40939899236	4.06729502878	4.20145989556	4.38194285022	3.919385453	4.17657972613	4.09452965535	3.55097484404	3.99482608771	3.66241086432	4.40382461819	4.32591098312	4.0978668679	3.93614553986
